episode,steps,return
884,200,-299.0
885,138,-153.0
886,200,-263.0
887,85,-118.0
888,200,-308.0
889,200,-236.0
890,200,-308.0
891,200,-290.0
892,200,-281.0
893,200,-254.0
894,200,-263.0
895,200,-236.0
896,200,-254.0
897,200,-263.0
898,200,-290.0
899,200,-317.0
900,200,-290.0
901,200,-299.0
902,200,-254.0
903,200,-263.0
904,200,-254.0
905,200,-254.0
906,200,-308.0
907,200,-281.0
908,60,-93.0
909,200,-254.0
910,200,-308.0
911,200,-299.0
912,200,-299.0
913,151,-220.0
914,11,10.0
915,200,-218.0
916,200,-263.0
917,200,-281.0
918,200,-299.0
919,200,-263.0
920,200,-272.0
921,200,-236.0
922,200,-362.0
923,200,-263.0
924,96,-84.0
925,200,-335.0
926,200,-317.0
927,200,-272.0
928,200,-281.0
929,200,-263.0
930,200,-272.0
931,200,-245.0
932,200,-299.0
933,200,-317.0
934,135,-168.0
935,200,-263.0
936,200,-326.0
937,157,-208.0
938,200,-299.0
939,200,-344.0
940,200,-263.0
941,200,-299.0
942,200,-308.0
943,200,-272.0
944,200,-254.0
945,200,-272.0
946,200,-299.0
947,200,-290.0
948,200,-236.0
949,200,-245.0
950,60,-66.0
951,200,-236.0
952,187,-247.0
953,200,-326.0
954,200,-236.0
955,200,-245.0
956,200,-290.0
957,200,-227.0
958,200,-263.0
959,200,-335.0
960,200,-281.0
961,200,-335.0
962,54,-60.0
963,200,-263.0
964,200,-281.0
965,200,-290.0
966,200,-263.0
967,200,-299.0
968,200,-299.0
969,35,-14.0
970,200,-254.0
971,200,-254.0
972,80,-113.0
973,200,-290.0
974,200,-272.0
975,127,-142.0
976,200,-299.0
977,200,-281.0
978,200,-290.0
979,200,-290.0
980,200,-272.0
981,200,-254.0
982,127,-133.0
983,200,-281.0
984,200,-245.0
985,134,-158.0
986,200,-290.0
987,200,-254.0
988,200,-290.0
989,200,-299.0
990,200,-236.0
991,200,-281.0
992,200,-272.0
993,200,-317.0
994,200,-317.0
995,200,-299.0
996,200,-272.0
997,200,-299.0
998,200,-308.0
999,200,-290.0
1000,200,-299.0
1001,200,-290.0
1002,200,-308.0
1003,200,-344.0
1004,200,-317.0
1005,142,-193.0
1006,46,-61.0
1007,200,-308.0
1008,200,-290.0
1009,200,-290.0
1010,200,-290.0
1011,200,-299.0
1012,200,-254.0
1013,112,-145.0
1014,40,-37.0
1015,200,-326.0
1016,200,-308.0
1017,200,-326.0
1018,75,-90.0
1019,200,-281.0
1020,200,-227.0
1021,200,-272.0
1022,200,-290.0
1023,200,-290.0
1024,176,-191.0
1025,200,-263.0
1026,200,-263.0
1027,200,-290.0
1028,200,-335.0
1029,200,-299.0
1030,37,-34.0
1031,200,-308.0
1032,200,-335.0
1033,200,-299.0
1034,200,-281.0
1035,200,-254.0
1036,200,-236.0
1037,200,-317.0
1038,200,-254.0
1039,200,-245.0
1040,200,-290.0
1041,200,-344.0
1042,200,-281.0
1043,200,-263.0
1044,200,-245.0
1045,200,-344.0
1046,153,-186.0
1047,161,-203.0
1048,200,-317.0
1049,200,-299.0
1050,200,-290.0
1051,200,-272.0
1052,200,-281.0
1053,200,-299.0
1054,200,-254.0
1055,200,-308.0
1056,200,-272.0
1057,200,-254.0
1058,99,-159.0
1059,80,-68.0
1060,200,-263.0
1061,200,-335.0
1062,200,-308.0
1063,200,-281.0
1064,200,-281.0
1065,200,-245.0
1066,200,-326.0
1067,200,-290.0
1068,200,-263.0
1069,200,-290.0
1070,200,-245.0
1071,200,-281.0
1072,200,-272.0
1073,200,-326.0
1074,200,-317.0
1075,200,-290.0
1076,200,-308.0
1077,99,-87.0
1078,200,-299.0
1079,200,-272.0
1080,200,-299.0
1081,20,1.0
1082,200,-299.0
1083,200,-263.0
1084,200,-263.0
1085,13,8.0
1086,200,-290.0
1087,200,-272.0
1088,200,-272.0
1089,200,-281.0
1090,200,-335.0
1091,200,-317.0
1092,143,-167.0
1093,200,-290.0
1094,200,-245.0
1095,200,-335.0
1096,200,-290.0
1097,200,-290.0
1098,200,-263.0
1099,200,-254.0
1100,200,-272.0
1101,175,-181.0
1102,200,-254.0
1103,200,-308.0
1104,200,-245.0
1105,200,-263.0
1106,200,-317.0
1107,144,-177.0
1108,164,-188.0
1109,200,-299.0
1110,200,-227.0
1111,200,-281.0
1112,168,-183.0
1113,200,-281.0
1114,96,-102.0
1115,200,-281.0
1116,200,-281.0
1117,200,-263.0
1118,200,-245.0
1119,200,-317.0
1120,200,-335.0
1121,200,-308.0
1122,91,-115.0
1123,200,-281.0
1124,200,-317.0
1125,185,-254.0
1126,200,-326.0
1127,200,-272.0
1128,200,-290.0
1129,200,-245.0
1130,200,-281.0
1131,200,-299.0
1132,200,-281.0
1133,200,-281.0
1134,170,-248.0
1135,200,-281.0
1136,200,-281.0
1137,200,-263.0
1138,200,-272.0
1139,200,-272.0
1140,200,-254.0
1141,200,-281.0
1142,75,-72.0
1143,200,-299.0
1144,200,-308.0
1145,200,-317.0
1146,200,-254.0
1147,200,-254.0
1148,200,-281.0
1149,200,-272.0
1150,200,-326.0
1151,200,-236.0
1152,200,-272.0
1153,133,-175.0
1154,124,-157.0
1155,200,-290.0
1156,200,-308.0
1157,200,-272.0
1158,200,-290.0
1159,200,-236.0
1160,185,-281.0
1161,200,-281.0
1162,135,-177.0
1163,94,-82.0
1164,200,-281.0
1165,200,-281.0
1166,200,-281.0
1167,200,-263.0
1168,200,-290.0
1169,200,-236.0
1170,200,-281.0
1171,96,-120.0
1172,200,-326.0
1173,186,-210.0
1174,200,-281.0
1175,200,-344.0
1176,200,-272.0
1177,200,-281.0
1178,11,1.0
1179,200,-236.0
1180,200,-263.0
1181,102,-126.0
1182,200,-326.0
1183,200,-218.0
1184,200,-281.0
1185,200,-299.0
1186,200,-281.0
1187,200,-254.0
1188,200,-299.0
1189,22,-1.0
1190,200,-272.0
1191,200,-326.0
1192,200,-299.0
1193,78,-111.0
1194,200,-308.0
1195,135,-123.0
1196,200,-281.0
1197,200,-281.0
1198,200,-299.0
1199,200,-272.0
1200,138,-153.0
1201,200,-272.0
1202,200,-290.0
1203,200,-263.0
1204,200,-308.0
1205,196,-265.0
1206,128,-116.0
1207,200,-308.0
1208,200,-290.0
1209,200,-299.0
1210,200,-272.0
1211,200,-263.0
1212,200,-308.0
1213,148,-172.0
1214,200,-272.0
1215,200,-263.0
