episode,steps,return
979,10,11.0
980,11,10.0
981,10,11.0
982,11,10.0
983,18,3.0
984,6,15.0
985,11,10.0
986,13,8.0
987,27,-24.0
988,21,-9.0
989,17,-5.0
990,15,6.0
991,16,5.0
992,12,0.0
993,20,-17.0
994,13,8.0
995,13,8.0
996,18,3.0
997,16,5.0
998,17,-5.0
999,18,3.0
1000,13,8.0
1001,13,8.0
1002,19,2.0
1003,30,-9.0
1004,17,-5.0
1005,17,4.0
1006,13,8.0
1007,18,3.0
1008,15,6.0
1009,11,10.0
1010,13,8.0
1011,16,-4.0
1012,11,10.0
1013,14,7.0
1014,11,10.0
1015,18,3.0
1016,15,6.0
1017,8,4.0
1018,17,4.0
1019,20,1.0
1020,19,-7.0
1021,20,-8.0
1022,25,-4.0
1023,14,7.0
1024,12,0.0
1025,19,-16.0
1026,21,-9.0
1027,24,-21.0
1028,10,11.0
1029,13,8.0
1030,13,8.0
1031,17,-5.0
1032,13,-1.0
1033,12,9.0
1034,22,-1.0
1035,18,3.0
1036,18,3.0
1037,21,-9.0
1038,17,4.0
1039,30,-9.0
1040,9,12.0
1041,23,-2.0
1042,13,8.0
1043,20,1.0
1044,23,-29.0
1045,19,-7.0
1046,10,11.0
1047,20,1.0
1048,11,10.0
1049,17,-5.0
1050,15,6.0
1051,10,11.0
1052,17,4.0
1053,15,-3.0
1054,12,0.0
1055,20,1.0
1056,9,12.0
1057,20,1.0
1058,16,-13.0
1059,14,7.0
1060,22,-10.0
1061,16,-4.0
1062,12,9.0
1063,15,6.0
1064,19,2.0
1065,18,3.0
1066,14,7.0
1067,16,5.0
1068,17,4.0
1069,14,7.0
1070,14,7.0
1071,15,6.0
1072,22,-1.0
1073,20,1.0
1074,17,-5.0
1075,18,3.0
1076,11,1.0
1077,9,3.0
1078,14,7.0
1079,15,6.0
1080,13,8.0
1081,14,-2.0
1082,15,-3.0
1083,18,-6.0
1084,14,7.0
1085,9,12.0
1086,10,11.0
1087,23,-2.0
1088,10,11.0
1089,13,8.0
1090,10,11.0
1091,16,-4.0
1092,12,9.0
1093,18,3.0
1094,14,-2.0
1095,18,-6.0
1096,13,8.0
1097,12,0.0
1098,12,9.0
1099,13,8.0
1100,9,12.0
1101,11,1.0
1102,19,2.0
1103,17,4.0
1104,14,7.0
1105,20,1.0
1106,19,2.0
1107,7,14.0
1108,13,8.0
1109,14,-11.0
1110,10,11.0
1111,16,-4.0
1112,7,14.0
1113,12,9.0
1114,8,13.0
1115,20,-17.0
1116,16,5.0
1117,19,-25.0
1118,16,5.0
1119,13,8.0
1120,14,7.0
1121,11,10.0
1122,15,6.0
1123,13,8.0
1124,16,5.0
1125,13,8.0
1126,23,-20.0
1127,16,-4.0
1128,10,11.0
1129,14,7.0
1130,14,7.0
1131,18,3.0
1132,7,14.0
1133,12,9.0
1134,13,8.0
1135,17,-14.0
1136,18,3.0
1137,15,-12.0
1138,11,1.0
1139,9,12.0
1140,14,7.0
1141,11,10.0
1142,11,10.0
1143,13,8.0
1144,13,8.0
1145,22,-10.0
1146,13,8.0
1147,13,8.0
1148,17,-5.0
1149,15,-3.0
1150,23,-2.0
1151,19,-7.0
1152,14,7.0
1153,11,10.0
1154,11,10.0
1155,13,-1.0
1156,17,4.0
1157,11,10.0
1158,16,5.0
1159,11,10.0
1160,9,12.0
1161,8,4.0
1162,11,10.0
1163,17,4.0
1164,16,-13.0
1165,12,-9.0
1166,7,14.0
1167,15,-3.0
1168,15,6.0
1169,14,-11.0
1170,12,0.0
1171,14,-11.0
1172,15,6.0
1173,26,-5.0
1174,16,5.0
1175,12,9.0
1176,14,7.0
1177,10,11.0
1178,10,11.0
1179,10,11.0
1180,14,7.0
1181,11,10.0
1182,19,-16.0
1183,13,8.0
1184,12,9.0
1185,17,-5.0
1186,13,-1.0
1187,17,4.0
1188,17,-5.0
1189,14,7.0
1190,12,9.0
1191,25,-4.0
1192,9,12.0
1193,14,7.0
1194,8,13.0
1195,8,13.0
1196,10,11.0
1197,16,5.0
1198,18,-6.0
1199,14,7.0
1200,14,7.0
1201,8,13.0
1202,14,-2.0
1203,17,-5.0
1204,16,5.0
1205,7,14.0
1206,14,-2.0
1207,15,6.0
1208,10,11.0
1209,12,9.0
1210,13,8.0
1211,21,-18.0
1212,12,9.0
1213,12,9.0
1214,8,4.0
1215,15,6.0
1216,19,-7.0
1217,13,8.0
1218,6,15.0
1219,15,6.0
1220,14,7.0
1221,20,1.0
1222,16,-13.0
1223,14,7.0
1224,12,9.0
1225,12,9.0
1226,20,1.0
1227,18,-6.0
1228,15,6.0
1229,7,14.0
1230,16,-4.0
1231,19,2.0
1232,16,-4.0
1233,18,3.0
1234,13,-1.0
1235,10,2.0
1236,8,13.0
1237,15,6.0
1238,14,7.0
1239,10,11.0
1240,14,7.0
1241,13,8.0
1242,12,9.0
1243,23,-2.0
1244,16,5.0
1245,13,8.0
1246,17,4.0
1247,13,8.0
1248,26,-23.0
1249,17,4.0
1250,18,-6.0
1251,12,9.0
1252,10,11.0
1253,9,3.0
1254,17,4.0
1255,13,8.0
1256,13,8.0
1257,14,7.0
1258,14,7.0
1259,16,5.0
1260,20,1.0
1261,15,-3.0
1262,10,11.0
1263,13,8.0
1264,9,3.0
1265,21,-27.0
1266,17,-23.0
1267,17,-14.0
1268,21,0.0
1269,10,11.0
1270,14,7.0
1271,20,1.0
1272,13,8.0
1273,16,5.0
1274,21,0.0
1275,13,8.0
1276,22,-19.0
1277,13,8.0
1278,13,-1.0
1279,15,6.0
1280,19,2.0
1281,15,-3.0
1282,17,4.0
1283,10,11.0
1284,8,13.0
1285,14,7.0
1286,20,-8.0
1287,8,13.0
1288,12,9.0
1289,13,-10.0
1290,15,6.0
1291,18,3.0
1292,12,9.0
1293,19,2.0
1294,11,10.0
1295,16,5.0
1296,18,-6.0
1297,19,-7.0
1298,18,3.0
1299,12,9.0
1300,13,-1.0
1301,16,-13.0
1302,21,-9.0
1303,13,8.0
1304,16,5.0
1305,15,-3.0
1306,13,-1.0
1307,18,3.0
1308,15,-3.0
1309,14,7.0
1310,13,8.0
1311,15,6.0
1312,9,12.0
1313,16,5.0
1314,21,-9.0
1315,12,0.0
1316,17,4.0
1317,20,-26.0
1318,12,9.0
1319,12,9.0
1320,19,-16.0
1321,24,-21.0
1322,12,9.0
1323,11,1.0
1324,9,12.0
1325,19,-7.0
1326,9,12.0
1327,16,-4.0
1328,18,-15.0
1329,10,11.0
1330,12,9.0
1331,18,-6.0
1332,9,3.0
1333,17,4.0
1334,13,8.0
1335,14,7.0
1336,10,2.0
1337,16,-4.0
1338,9,12.0
1339,19,-7.0
1340,18,3.0
1341,14,7.0
1342,13,8.0
1343,13,8.0
1344,13,8.0
1345,13,8.0
1346,20,-8.0
1347,19,2.0
1348,14,7.0
1349,15,-3.0
1350,16,5.0
1351,15,6.0
1352,14,7.0
1353,12,9.0
1354,16,5.0
1355,15,6.0
1356,17,4.0
1357,17,4.0
1358,12,9.0
1359,12,9.0
1360,13,-1.0
1361,16,-4.0
1362,13,8.0
1363,17,4.0
1364,12,9.0
1365,10,11.0
1366,9,12.0
1367,13,8.0
1368,21,-9.0
1369,17,4.0
1370,17,-5.0
1371,10,11.0
1372,18,3.0
1373,9,12.0
1374,14,7.0
1375,12,9.0
1376,18,-6.0
1377,11,1.0
1378,16,-4.0
1379,11,-8.0
1380,20,1.0
1381,17,4.0
1382,11,10.0
1383,15,6.0
1384,16,-4.0
1385,19,-7.0
1386,10,11.0
1387,18,3.0
1388,15,-3.0
1389,21,-9.0
1390,13,-1.0
1391,15,6.0
1392,11,10.0
1393,7,14.0
1394,11,10.0
1395,18,-15.0
1396,11,1.0
1397,12,9.0
1398,9,12.0
1399,9,12.0
1400,11,10.0
1401,7,14.0
1402,16,5.0
1403,13,8.0
1404,12,-9.0
1405,11,10.0
1406,21,-18.0
1407,13,8.0
1408,12,9.0
1409,11,10.0
1410,11,1.0
1411,18,3.0
1412,22,-28.0
1413,14,7.0
1414,13,-10.0
1415,14,7.0
1416,12,9.0
1417,15,-3.0
1418,10,11.0
1419,13,8.0
1420,16,5.0
1421,20,1.0
1422,15,-3.0
1423,14,-20.0
1424,18,3.0
1425,15,-3.0
1426,16,5.0
1427,14,7.0
1428,18,3.0
1429,18,3.0
1430,23,-11.0
1431,14,7.0
1432,18,-6.0
1433,18,3.0
1434,16,-13.0
1435,19,-7.0
1436,13,8.0
1437,13,-1.0
1438,14,7.0
1439,19,-25.0
1440,8,13.0
1441,19,2.0
1442,18,-6.0
1443,20,-8.0
1444,17,-5.0
1445,16,-4.0
1446,10,11.0
1447,16,5.0
1448,12,0.0
1449,14,7.0
1450,12,9.0
1451,17,-5.0
1452,16,5.0
1453,13,8.0
1454,8,13.0
1455,16,-4.0
1456,15,-3.0
1457,26,-23.0
1458,10,11.0
1459,18,3.0
1460,18,3.0
1461,10,11.0
1462,18,-6.0
1463,19,-16.0
1464,10,11.0
1465,17,4.0
1466,18,3.0
1467,12,9.0
1468,12,9.0
1469,16,5.0
1470,17,4.0
1471,21,-9.0
1472,18,3.0
1473,12,0.0
1474,14,7.0
1475,9,12.0
1476,14,7.0
1477,12,9.0
1478,13,-1.0
1479,13,8.0
1480,11,10.0
1481,13,8.0
1482,16,5.0
1483,13,8.0
1484,10,11.0
1485,13,8.0
1486,6,15.0
1487,16,-4.0
1488,13,-1.0
1489,14,7.0
1490,11,10.0
1491,14,7.0
1492,26,-23.0
1493,13,-1.0
1494,17,-5.0
1495,14,7.0
1496,7,14.0
1497,17,-5.0
1498,12,9.0
1499,13,8.0
1500,20,-8.0
1501,13,8.0
1502,14,7.0
1503,14,-2.0
1504,13,8.0
1505,14,7.0
1506,21,0.0
1507,7,14.0
1508,11,1.0
1509,15,6.0
1510,12,0.0
1511,6,15.0
1512,15,-3.0
1513,22,-19.0
1514,15,6.0
1515,10,2.0
1516,14,7.0
1517,16,-4.0
1518,19,2.0
1519,11,10.0
1520,12,0.0
1521,16,-4.0
1522,17,4.0
1523,15,-21.0
1524,12,9.0
1525,20,-17.0
1526,11,10.0
1527,16,5.0
1528,17,-14.0
1529,14,-2.0
1530,9,3.0
1531,14,-2.0
1532,18,-6.0
1533,9,12.0
1534,6,15.0
1535,16,5.0
1536,15,6.0
1537,19,-7.0
1538,9,3.0
1539,12,9.0
1540,19,2.0
1541,13,8.0
1542,9,12.0
1543,16,5.0
1544,14,7.0
1545,20,-35.0
1546,17,-5.0
1547,16,-4.0
1548,12,9.0
1549,18,3.0
1550,24,-3.0
1551,11,1.0
1552,11,10.0
1553,22,-10.0
1554,16,-13.0
1555,14,7.0
1556,20,-17.0
1557,17,4.0
1558,16,5.0
1559,12,9.0
1560,15,-3.0
1561,17,4.0
1562,11,10.0
1563,16,5.0
1564,14,7.0
1565,8,13.0
1566,12,9.0
1567,20,-17.0
1568,15,6.0
1569,14,7.0
1570,11,10.0
1571,7,14.0
1572,10,2.0
1573,11,10.0
1574,21,-18.0
1575,15,6.0
1576,17,4.0
