episode,steps,return
732,39,-27.0
733,9,12.0
734,11,1.0
735,12,9.0
736,86,-74.0
737,15,-3.0
738,21,-27.0
739,72,-78.0
740,36,-51.0
741,10,11.0
742,41,-20.0
743,12,9.0
744,9,12.0
745,11,10.0
746,18,3.0
747,18,3.0
748,17,-5.0
749,12,9.0
750,25,-4.0
751,71,-50.0
752,13,8.0
753,39,-27.0
754,52,-58.0
755,10,2.0
756,9,12.0
757,27,-15.0
758,28,-16.0
759,14,-11.0
760,97,-94.0
761,10,11.0
762,61,-85.0
763,15,-3.0
764,74,-71.0
765,31,-19.0
766,13,-1.0
767,60,-48.0
768,17,-14.0
769,15,6.0
770,135,-168.0
771,21,-9.0
772,36,-51.0
773,13,-1.0
774,49,-55.0
775,13,8.0
776,43,-40.0
777,33,-12.0
778,59,-65.0
779,28,-25.0
780,21,0.0
781,15,6.0
782,57,-45.0
783,26,-5.0
784,27,-24.0
785,14,-2.0
786,55,-43.0
787,12,9.0
788,17,-41.0
789,9,12.0
790,7,14.0
791,10,11.0
792,71,-59.0
793,23,-2.0
794,44,-50.0
795,65,-44.0
796,30,-18.0
797,48,-45.0
798,15,6.0
799,25,-4.0
800,11,10.0
801,14,-20.0
802,90,-114.0
803,50,-47.0
804,35,-32.0
805,45,-33.0
806,66,-63.0
807,51,-48.0
808,27,-15.0
809,32,-29.0
810,46,-52.0
811,24,-3.0
812,14,-11.0
813,21,-9.0
814,63,-42.0
815,9,12.0
816,98,-113.0
817,78,-75.0
818,43,-49.0
819,13,8.0
820,28,-16.0
821,46,-43.0
822,18,3.0
823,34,-40.0
824,26,-32.0
825,18,-6.0
826,30,-18.0
827,33,-12.0
828,12,9.0
829,20,-8.0
830,39,-27.0
831,10,11.0
832,20,1.0
833,22,-1.0
834,27,-24.0
835,13,8.0
836,15,-3.0
837,10,11.0
838,68,-47.0
839,10,11.0
840,15,6.0
841,41,-29.0
842,14,7.0
843,13,-1.0
844,34,-22.0
845,29,-8.0
846,31,-19.0
847,17,4.0
848,9,12.0
849,19,-7.0
850,49,-46.0
851,7,14.0
852,15,-3.0
853,53,-50.0
854,11,10.0
855,24,-3.0
856,37,-16.0
857,36,-15.0
858,48,-27.0
859,7,14.0
860,70,-94.0
861,12,0.0
862,49,-28.0
863,31,-10.0
864,9,12.0
865,20,-8.0
866,110,-116.0
867,25,-22.0
868,17,-5.0
869,20,1.0
870,13,8.0
871,15,-3.0
872,12,9.0
873,17,-5.0
874,10,11.0
875,32,-29.0
876,25,-4.0
877,10,11.0
878,17,-5.0
879,53,-59.0
880,19,2.0
881,34,-22.0
882,48,-36.0
883,17,-5.0
884,20,1.0
885,23,-2.0
886,24,-3.0
887,13,-1.0
888,19,-7.0
889,50,-38.0
890,49,-64.0
891,48,-63.0
892,26,-14.0
893,95,-110.0
894,71,-113.0
895,68,-92.0
896,11,10.0
